"# ""The 3DSC_ICSD without the ICSD data except for the ICSD ID.""",,,
formula_sc,tc,database_id_2,synth_doped
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78216,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78307,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-75763,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78197,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78215,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78302,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-56526,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-63317,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78304,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-69285,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78303,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78252,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78244,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-74149,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-75761,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-74152,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78305,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-74147,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78234,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78201,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78235,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78259,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78218,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-69283,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-74153,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-69284,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-74146,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78209,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78301,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-65847,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-63319,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-69282,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-74151,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-63482,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-39230,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78258,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78306,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78230,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-63318,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78236,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-74148,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-56527,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78248,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78213,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78256,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-75760,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78214,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78216,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78307,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-75763,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78197,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78215,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78302,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-56526,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-63317,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78304,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-69285,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78303,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78252,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78244,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-74149,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-75761,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-74152,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78305,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-74147,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78234,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78201,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78235,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78259,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78218,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-69283,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-74153,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-69284,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-74146,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78209,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-78301,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-65847,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-63319,True
Cu0.97La1.76Ru0.03Sr0.24O4,16.1,ICSD-69282,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-74151,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-63482,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-39230,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78258,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78306,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78230,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-63318,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78236,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-74148,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-56527,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78248,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78213,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78256,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-75760,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78214,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78216,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78307,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-75763,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78197,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78215,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78302,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-56526,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-63317,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78304,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-69285,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78303,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78252,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78244,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-74149,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-75761,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-74152,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78305,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-74147,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78234,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78201,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78235,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78259,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78218,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-69283,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-74153,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-69284,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-74146,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78209,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-78301,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-65847,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-63319,True
Cu0.97La1.78Ru0.03Sr0.22O4,15.6,ICSD-69282,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-74151,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-63482,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-39230,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78258,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78306,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78230,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-63318,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78236,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-74148,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-56527,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78248,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78213,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78256,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-75760,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78214,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78216,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78307,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-75763,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78197,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78215,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78302,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-56526,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-63317,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78304,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-69285,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78303,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78252,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78244,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-74149,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-75761,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-74152,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78305,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-74147,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78234,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78201,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78235,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78259,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-65872,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78218,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-69283,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-74153,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-69284,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-74146,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78209,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-78301,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-65847,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-63319,True
Cu0.97La1.78Sr0.22Zn0.03O4,3.3,ICSD-69282,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-74151,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-63482,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-39230,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78258,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78306,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78230,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-63318,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78236,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-74148,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-56527,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78248,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78213,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78256,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-75760,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78214,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78216,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78307,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-75763,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78197,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78215,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78302,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-56526,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-63317,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78304,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-69285,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78303,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78252,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78244,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-74149,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-75761,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-74152,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78305,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-74147,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78234,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78201,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78235,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78259,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78218,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-69283,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-74153,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-69284,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-74146,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78209,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-78301,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-65847,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-63319,True
Cu0.97La1.82Ni0.03Sr0.18O4,0,ICSD-69282,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-74151,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-63482,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-39230,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78258,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78306,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78230,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-63318,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78236,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-74148,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-56527,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78248,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78213,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78256,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-75760,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78214,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78216,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78307,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-75763,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78197,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78215,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78302,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-56526,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-63317,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78304,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-69285,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78303,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78252,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78244,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-74149,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-75761,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-74152,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78305,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-74147,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78234,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78201,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78235,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78259,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78218,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-69283,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-74153,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-69284,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-74146,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78209,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-78301,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-65847,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-63319,True
Cu0.97La1.83Ni0.03Sr0.17O4,14.8,ICSD-69282,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-74151,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-63482,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-39230,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78258,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78306,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78230,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-63318,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78236,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-74148,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-56527,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78248,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78213,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78256,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-75760,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78214,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78216,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78307,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-75763,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78197,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78215,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78302,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-56526,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-63317,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78304,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-69285,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78303,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78252,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78244,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-74149,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-75761,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-74152,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78305,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-74147,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78234,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78201,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78235,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78259,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78218,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-69283,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-74153,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-69284,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-74146,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78209,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-78301,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-65847,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-63319,True
Cu0.97La1.84Ni0.03Sr0.16O4,0,ICSD-69282,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-74151,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-63482,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-39230,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78258,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78306,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78230,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-63318,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78236,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-74148,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-56527,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78248,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78213,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78256,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-75760,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78214,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78216,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78307,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-75763,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78197,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78215,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78302,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-56526,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-63317,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78304,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-69285,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78303,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78252,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78244,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-74149,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-75761,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-74152,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78305,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-74147,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78234,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78201,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78235,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78259,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-65872,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78218,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-69283,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-74153,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-69284,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-74146,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78209,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-78301,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-65847,True
Cu0.97La1.84Sr0.16Zn0.03O4,7.85,ICSD-63319,True
